,n_A,n_B,noise_level,iteration,method,bench_test,cluster_test
10215,500,500,0.4,405,lasso,0.559044297855183,0.2354647208298828
10216,500,500,0.4,405,ols,0.9935828864313976,0.379613848919495
10217,500,500,0.4,405,ridge,0.9881229533624514,0.2902552051824564
10218,500,500,0.4,406,lasso,0.38057574071147116,0.30317422035891073
10219,500,500,0.4,406,ols,0.49515256639070804,0.409122355222914
10220,500,500,0.4,406,ridge,0.5025830684208643,0.3949143628731645
10221,500,500,0.4,407,lasso,0.42388831366942176,0.2727501224067952
10222,500,500,0.4,407,ols,1.236086031626112,0.5036902360051012
10223,500,500,0.4,407,ridge,1.201425121469026,0.3538495193013425
10224,500,500,0.4,408,lasso,0.32318933174140674,0.1749763386170486
10225,500,500,0.4,408,ols,0.3911953026937351,0.18923035832833465
10226,500,500,0.4,408,ridge,0.3671383479735236,0.1819074318600345
10227,500,500,0.4,409,lasso,0.4007345747153942,0.2389113485434196
10228,500,500,0.4,409,ols,0.9805411475565566,0.4045288777695004
10229,500,500,0.4,409,ridge,0.9618880337577824,0.2586525718939505
10230,500,500,0.4,410,lasso,0.2634738213986296,0.17304864430970596
10231,500,500,0.4,410,ols,0.3244235319970483,0.22420676901055345
10232,500,500,0.4,410,ridge,0.2876833281275743,0.18883978457786071
10233,500,500,0.4,411,lasso,0.2644683481426957,0.1516638129164011
10234,500,500,0.4,411,ols,5.5896363219418586,0.2210074561402714
10235,500,500,0.4,411,ridge,6.861678949264932,0.17253517416955155
10236,500,500,0.4,412,lasso,0.28310783749122814,0.1649373978555626
10237,500,500,0.4,412,ols,0.41762304560759056,0.29578400518268466
10238,500,500,0.4,412,ridge,0.36572913881867153,0.1661999511610615
10239,500,500,0.4,413,lasso,0.3425543522817097,0.19486386750720547
10240,500,500,0.4,413,ols,0.45779121327947536,0.2994608137445868
10241,500,500,0.4,413,ridge,0.44622812691799274,0.2044007671402406
10242,500,500,0.4,414,lasso,0.3421163345701397,0.15989824320740195
10243,500,500,0.4,414,ols,0.4050736471951219,0.23749701613834978
10244,500,500,0.4,414,ridge,0.40549443481022024,0.17390009790643915
10245,500,500,0.4,415,lasso,0.5270519893294325,0.22385792068932245
10246,500,500,0.4,415,ols,0.9717033499689833,0.3586236999333159
10247,500,500,0.4,415,ridge,1.0749624448058985,0.24925148594961336
10248,500,500,0.4,416,lasso,0.3811425918353754,0.19051234759714555
10249,500,500,0.4,416,ols,0.6656480251639817,0.25531763792048134
10250,500,500,0.4,416,ridge,0.5865434945515537,0.20181873081777915
10251,500,500,0.4,417,lasso,0.27990902987469757,0.12931254642749762
10252,500,500,0.4,417,ols,0.4180303524981155,0.18913346922232305
10253,500,500,0.4,417,ridge,0.34144260781686886,0.1313461667309087
10254,500,500,0.4,418,lasso,0.40879134001245776,0.18995395518630914
10255,500,500,0.4,418,ols,0.7444032178583564,0.2232861928365306
10256,500,500,0.4,418,ridge,0.7946335964088926,0.19740472821978583
10257,500,500,0.4,419,lasso,0.6485452918467176,0.2661147911081454
10258,500,500,0.4,419,ols,2.2236137985546636,0.5613736898093646
10259,500,500,0.4,419,ridge,2.1726096638117562,0.337691681601864
10260,500,500,0.4,420,lasso,0.24584728286058083,0.2170435830579556
10261,500,500,0.4,420,ols,0.3043745148321706,0.19400872679896852
10262,500,500,0.4,420,ridge,0.2554926871221259,0.21771041957185144
10263,500,500,0.4,421,lasso,0.39820823089636603,0.20869618692209502
10264,500,500,0.4,421,ols,1.0074315401340388,0.25516043944926964
10265,500,500,0.4,421,ridge,0.8953366592054408,0.21902021657505116
10266,500,500,0.4,422,lasso,0.33442519092415895,0.17667760438613545
10267,500,500,0.4,422,ols,0.498046593851311,0.23954701126965972
10268,500,500,0.4,422,ridge,0.4460739941526062,0.2025959203897129
10269,500,500,0.4,423,lasso,0.49866466160369805,0.15359529453714965
10270,500,500,0.4,423,ols,0.8341469713278509,0.2278842748523741
10271,500,500,0.4,423,ridge,0.7018953744207337,0.16327455061378254
10272,500,500,0.4,424,lasso,0.581374372421235,0.16202469882902343
10273,500,500,0.4,424,ols,1.0209921760878835,0.3246519472173426
10274,500,500,0.4,424,ridge,0.8943884440726314,0.17010553583790505
10275,500,500,0.4,425,lasso,0.2667428699305051,0.17790918034710723
10276,500,500,0.4,425,ols,0.3770847508093119,0.24078850722500883
10277,500,500,0.4,425,ridge,0.3272526581551938,0.189024539357349
10278,500,500,0.4,426,lasso,0.42750154135169793,0.2076498660907945
10279,500,500,0.4,426,ols,2.9981719562548235,0.26421344258924345
10280,500,500,0.4,426,ridge,2.611230553436264,0.23557708362025415
10281,500,500,0.4,427,lasso,0.42978486529776505,0.3300075121152288
10282,500,500,0.4,427,ols,0.9577694366367231,0.6863109687564967
10283,500,500,0.4,427,ridge,0.9327359636758508,0.4085125643758184
10284,500,500,0.4,428,lasso,0.47958343837187645,0.1928456188640975
10285,500,500,0.4,428,ols,0.7641494788351171,0.19592311270629353
10286,500,500,0.4,428,ridge,0.7047652793911489,0.20275898707982432
10287,500,500,0.4,429,lasso,0.48792689601291234,0.2834221689313709
10288,500,500,0.4,429,ols,1.4237625228776232,0.4752708353004538
10289,500,500,0.4,429,ridge,1.4682796852025306,0.36766725445643234
10290,500,500,0.4,430,lasso,0.5233113481753193,0.32101585625926604
10291,500,500,0.4,430,ols,1.2817814091455886,0.5329589288269998
10292,500,500,0.4,430,ridge,1.152419999330391,0.4267052361602846
10293,500,500,0.4,431,lasso,0.4614646591798452,0.17468373210087856
10294,500,500,0.4,431,ols,0.7438000010444046,0.1976044974711278
10295,500,500,0.4,431,ridge,0.6724458180599522,0.17975240665508
10296,500,500,0.4,432,lasso,0.3431045265873933,0.226889827797826
10297,500,500,0.4,432,ols,0.41550012677785103,0.2637045450757556
10298,500,500,0.4,432,ridge,0.44942601034294194,0.2235957257483972
10299,500,500,0.4,433,lasso,0.6249864381584089,0.2061191222442169
10300,500,500,0.4,433,ols,1.3990005628461293,0.21795990019584288
10301,500,500,0.4,433,ridge,1.1551214339135156,0.20930383798505708
10302,500,500,0.4,434,lasso,0.5804538710830489,0.2841134483522273
10303,500,500,0.4,434,ols,1.0657306822413704,0.4381154477854713
10304,500,500,0.4,434,ridge,1.110493577057281,0.33564926616421276
10305,500,500,0.4,435,lasso,0.30326697187366536,0.18594225517649055
10306,500,500,0.4,435,ols,0.43885247388029625,0.2742875205076632
10307,500,500,0.4,435,ridge,0.39662213333947755,0.20330765262175055
10308,500,500,0.4,436,lasso,0.3614634478469194,0.20671958785735256
10309,500,500,0.4,436,ols,0.5243231412016729,0.24732501846331484
10310,500,500,0.4,436,ridge,0.45582557730818185,0.24014134776134316
10311,500,500,0.4,437,lasso,0.4680364496934831,0.2206827403685587
10312,500,500,0.4,437,ols,0.7938341085321876,0.3997818967193292
10313,500,500,0.4,437,ridge,0.6685259377639086,0.28340404664344154
10314,500,500,0.4,438,lasso,0.3429246491497323,0.22048989562727375
10315,500,500,0.4,438,ols,0.4954665912468368,0.3239051859480363
10316,500,500,0.4,438,ridge,0.4247839327246439,0.23797074713880595
10317,500,500,0.4,439,lasso,0.1824096734177169,0.14128825137453044
10318,500,500,0.4,439,ols,0.2082951182947427,0.13170514711795225
10319,500,500,0.4,439,ridge,0.1920868725857823,0.14999581922216038
10320,500,500,0.4,440,lasso,0.19315894091109226,0.14737382130641719
10321,500,500,0.4,440,ols,0.21602341563254374,0.2845964545584204
10322,500,500,0.4,440,ridge,0.2031117982683015,0.15535154207286875
10323,500,500,0.4,441,lasso,0.3202186859900658,0.23793017804076377
10324,500,500,0.4,441,ols,0.46917750730616525,0.29654459385549903
10325,500,500,0.4,441,ridge,0.4275203085655058,0.25083737166364944
10326,500,500,0.4,442,lasso,0.4892113395364843,0.20801944654478122
10327,500,500,0.4,442,ols,1.0134545262236485,0.25481189400911564
10328,500,500,0.4,442,ridge,0.9267447555868495,0.21993377053217275
10329,500,500,0.4,443,lasso,0.31689958716400285,0.18521868657459614
10330,500,500,0.4,443,ols,0.9390136874786721,0.5181921179306468
10331,500,500,0.4,443,ridge,0.8357643149309631,0.1912397877492732
10332,500,500,0.4,444,lasso,0.5632711051641407,0.20483697648557342
10333,500,500,0.4,444,ols,1.3536749019893692,0.28568081008291657
10334,500,500,0.4,444,ridge,1.4118237919694225,0.22063809987176655
10335,500,500,0.4,445,lasso,0.4945089031369315,0.17124620776279298
10336,500,500,0.4,445,ols,1.610639012011843,0.33020478283329713
10337,500,500,0.4,445,ridge,1.357815352631286,0.2127628737979262
10338,500,500,0.4,446,lasso,0.2581334380391949,0.1618919957539651
10339,500,500,0.4,446,ols,0.31149902349192915,0.21594373071598955
10340,500,500,0.4,446,ridge,0.3000165063380303,0.17073775307874606
10341,500,500,0.4,447,lasso,0.5549343697040674,0.19755100012723284
10342,500,500,0.4,447,ols,0.8246132359729609,0.23905421150602296
10343,500,500,0.4,447,ridge,0.7765864156188869,0.2080331164398401
10344,500,500,0.4,448,lasso,0.5858123608430341,0.36847372816110036
10345,500,500,0.4,448,ols,0.8369641119134774,0.4668970540007567
10346,500,500,0.4,448,ridge,0.8039351712405842,0.39476229066967494
10347,500,500,0.4,449,lasso,0.39385420413420463,0.26169064020253374
10348,500,500,0.4,449,ols,0.5388397894827699,0.3362903552034699
10349,500,500,0.4,449,ridge,0.48097902718194907,0.2960276630791068
10350,500,500,0.4,450,lasso,0.31531286275972875,0.1541166560686924
10351,500,500,0.4,450,ols,0.39909529382314823,0.17153508919934368
10352,500,500,0.4,450,ridge,0.409037760918737,0.15740162127643959
10353,500,500,0.4,451,lasso,0.31688590812785067,0.30727812934170473
10354,500,500,0.4,451,ols,0.45904349911939824,0.5551573778624694
10355,500,500,0.4,451,ridge,0.3897472805135882,0.4066834520488478
10356,500,500,0.4,452,lasso,0.36577902792283007,0.2419348109683142
10357,500,500,0.4,452,ols,2.9294380155798923,0.3473598962795992
10358,500,500,0.4,452,ridge,2.439352301047988,0.25196418406654175
10359,500,500,0.4,453,lasso,0.3992601930782239,0.2841023267771269
10360,500,500,0.4,453,ols,0.4862237211104285,0.3246061944402002
10361,500,500,0.4,453,ridge,0.4711121948756499,0.36404010416762883
10362,500,500,0.4,454,lasso,0.24037784856192979,0.19561995254507886
10363,500,500,0.4,454,ols,0.3832085843318219,0.2700957963830055
10364,500,500,0.4,454,ridge,0.3330873282111718,0.20736192193311165
10365,500,500,0.4,455,lasso,0.22131047192021314,0.1615781886707739
10366,500,500,0.4,455,ols,0.27103748642148673,0.28408987038070727
10367,500,500,0.4,455,ridge,0.23453313527864061,0.17096555891728704
10368,500,500,0.4,456,lasso,0.5541798310740016,0.19433038499037802
10369,500,500,0.4,456,ols,0.8136792827489334,0.4605031921746624
10370,500,500,0.4,456,ridge,0.7047885738398137,0.2133553977968009
10371,500,500,0.4,457,lasso,0.3872382638353624,0.20921126448442115
10372,500,500,0.4,457,ols,0.5437521010343117,0.2883492897914201
10373,500,500,0.4,457,ridge,0.5271349339251603,0.22533768217643596
10374,500,500,0.4,458,lasso,0.4847465585823536,0.20882628026539
10375,500,500,0.4,458,ols,0.6628689832778243,0.2680935892554065
10376,500,500,0.4,458,ridge,0.6148086668617476,0.22352456624905787
10377,500,500,0.4,459,lasso,0.387961491329248,0.21906862582974995
10378,500,500,0.4,459,ols,0.49037592647977757,0.2603217024917525
10379,500,500,0.4,459,ridge,0.5096982115670061,0.2404437152024444
10380,500,500,0.4,460,lasso,0.42381584420372537,0.17026628762516943
10381,500,500,0.4,460,ols,0.9444492016050304,0.18377454926380504
10382,500,500,0.4,460,ridge,0.7039271045275997,0.17457232547164309
10383,500,500,0.4,461,lasso,0.26481522251860995,0.22784432083423614
10384,500,500,0.4,461,ols,6.4430657798257425,0.28919793787232156
10385,500,500,0.4,461,ridge,5.118142899703,0.24138076683378817
10386,500,500,0.4,462,lasso,0.37227992174159025,0.25056199062991014
10387,500,500,0.4,462,ols,2.0743651792070823,0.4356091403242004
10388,500,500,0.4,462,ridge,1.9635463350614806,0.32263668378606847
10389,500,500,0.4,463,lasso,0.40019144519115646,0.25889615898746654
10390,500,500,0.4,463,ols,0.6465961110044272,0.24426343336784934
10391,500,500,0.4,463,ridge,0.6532306790998971,0.26070547741308137
10392,500,500,0.4,464,lasso,0.29773142460759916,0.17239679845682146
10393,500,500,0.4,464,ols,0.3440561111722258,0.21802765087369774
10394,500,500,0.4,464,ridge,0.3336010641808749,0.1796962524133304
10395,500,500,0.4,465,lasso,0.39797837410567405,0.218669543800708
10396,500,500,0.4,465,ols,0.6038989930779419,0.3439518499214843
10397,500,500,0.4,465,ridge,0.6072877236156596,0.2427856381237608
10398,500,500,0.4,466,lasso,0.44109046164685345,0.2625928583846546
10399,500,500,0.4,466,ols,1.3378910874322212,0.4051285646146699
10400,500,500,0.4,466,ridge,0.9591998913290688,0.31459293032870583
10401,500,500,0.4,467,lasso,0.36690028663837965,0.18472476020873024
10402,500,500,0.4,467,ols,0.6100198153607259,0.29348017990782593
10403,500,500,0.4,467,ridge,0.4790735418412108,0.19406455933688654
10404,500,500,0.4,468,lasso,0.4472454603649674,0.41169745569505256
10405,500,500,0.4,468,ols,2.4753008006510075,0.6587430826948358
10406,500,500,0.4,468,ridge,2.2411992984278504,0.4446265047760508
10407,500,500,0.4,469,lasso,0.3210828350790238,0.1199882788458884
10408,500,500,0.4,469,ols,0.38295013771950137,0.26347758855315373
10409,500,500,0.4,469,ridge,0.39821198245080824,0.11984726296179654
10410,500,500,0.4,470,lasso,0.36998605971832876,0.23430562693768991
10411,500,500,0.4,470,ols,8.750453452369342,0.33207728978255946
10412,500,500,0.4,470,ridge,8.899751643634954,0.2693346660511217
10413,500,500,0.4,471,lasso,0.28616440078248245,0.205340304969481
10414,500,500,0.4,471,ols,0.3458531796061336,0.3400523497095599
10415,500,500,0.4,471,ridge,0.34043555946931475,0.21314507100646934
10416,500,500,0.4,472,lasso,0.2657418579869,0.19035831719444601
10417,500,500,0.4,472,ols,0.47969539282919577,0.274213256249398
10418,500,500,0.4,472,ridge,0.34429903790287136,0.2050450670204324
10419,500,500,0.4,473,lasso,0.3374974971848776,0.2391744858738519
10420,500,500,0.4,473,ols,0.38720406988001044,0.3135090374344447
10421,500,500,0.4,473,ridge,0.34812963202874225,0.2480767838915973
10422,500,500,0.4,474,lasso,0.2750487468771972,0.17926449920784748
10423,500,500,0.4,474,ols,0.32916177597192586,0.2139100227735543
10424,500,500,0.4,474,ridge,0.30396586630068434,0.18522853833345748
10425,500,500,0.4,475,lasso,0.3496773752566342,0.1691913211234078
10426,500,500,0.4,475,ols,2.008223393277773,0.24064797796967524
10427,500,500,0.4,475,ridge,1.6471292988384525,0.17057349649878872
10428,500,500,0.4,476,lasso,0.37708552548214047,0.26304159741502187
10429,500,500,0.4,476,ols,0.5740187635555537,0.5763135222493327
10430,500,500,0.4,476,ridge,0.5445457082208784,0.2920015080353568
10431,500,500,0.4,477,lasso,0.3181408108335563,0.2542102585658017
10432,500,500,0.4,477,ols,0.35099235199123613,0.27184206905693015
10433,500,500,0.4,477,ridge,0.3480697795768487,0.2560468919104927
10434,500,500,0.4,478,lasso,0.25507824971839355,0.15941663411046297
10435,500,500,0.4,478,ols,0.3116119092245795,0.20124026937075715
10436,500,500,0.4,478,ridge,0.28428380749686066,0.17307174638943756
10437,500,500,0.4,479,lasso,0.252996502579732,0.1667517483544994
10438,500,500,0.4,479,ols,0.31138965016283865,0.19846065805785096
10439,500,500,0.4,479,ridge,0.2825945432337845,0.18547977142063643
10440,500,500,0.4,480,lasso,0.47132665406655805,0.31552019842890006
10441,500,500,0.4,480,ols,2.328867401884226,0.34133051479076937
10442,500,500,0.4,480,ridge,2.157205030621551,0.31049478745018677
10443,500,500,0.4,481,lasso,0.352821763929415,0.2456642205060195
10444,500,500,0.4,481,ols,0.43929971770011006,0.334967163968932
10445,500,500,0.4,481,ridge,0.4355652171576323,0.2743712057407961
10446,500,500,0.4,482,lasso,0.2137004976170616,0.18883877321277026
10447,500,500,0.4,482,ols,0.23797881699265755,0.26576252259885624
10448,500,500,0.4,482,ridge,0.23284965761857673,0.1941499992687244
10449,500,500,0.4,483,lasso,0.34726088868636595,0.19111668525459874
10450,500,500,0.4,483,ols,0.45763194365723475,0.4417685132284306
10451,500,500,0.4,483,ridge,0.4441923059543049,0.201538544549868
10452,500,500,0.4,484,lasso,0.4889609674711666,0.21081387605955676
10453,500,500,0.4,484,ols,0.7180733980178149,0.23156702578672095
10454,500,500,0.4,484,ridge,0.6367740085481766,0.2151697226286042
10455,500,500,0.4,485,lasso,0.4890580437058316,0.3428938040079792
10456,500,500,0.4,485,ols,0.8360153710286272,0.5298870315512171
10457,500,500,0.4,485,ridge,0.6598595194226357,0.44458033072010494
10458,500,500,0.4,486,lasso,0.2750552785099175,0.16696480449940615
10459,500,500,0.4,486,ols,0.32116703129636937,0.17501697698396484
10460,500,500,0.4,486,ridge,0.33555168750651776,0.16993423482447978
10461,500,500,0.4,487,lasso,0.46249843368317445,0.2334608842215961
10462,500,500,0.4,487,ols,0.7609800050122111,0.33437933072249315
10463,500,500,0.4,487,ridge,0.7158597590000007,0.24275002261593415
10464,500,500,0.4,488,lasso,0.297756969796308,0.18815706196439297
10465,500,500,0.4,488,ols,0.4513599509328632,0.1994144903958579
10466,500,500,0.4,488,ridge,0.41572196856345456,0.18885654572739868
10467,500,500,0.4,489,lasso,0.45091297424216004,0.1861945585276213
10468,500,500,0.4,489,ols,0.7766542948103914,0.2079836169026545
10469,500,500,0.4,489,ridge,0.7398442168820047,0.20219543947198726
10470,500,500,0.4,490,lasso,0.43609706131655834,0.22523898949825785
10471,500,500,0.4,490,ols,1.350404687038959,0.6578167486174797
10472,500,500,0.4,490,ridge,1.3093088020306851,0.27190745368388713
10473,500,500,0.4,491,lasso,0.3533396463628391,0.17516531516889144
10474,500,500,0.4,491,ols,0.4626915262366999,0.24789410468615541
10475,500,500,0.4,491,ridge,0.41841934689411353,0.18491027570049795
10476,500,500,0.4,492,lasso,0.49593287792722546,0.27022897618424013
10477,500,500,0.4,492,ols,0.7294527961400525,0.3526180543097055
10478,500,500,0.4,492,ridge,0.658456462922065,0.29295618895606756
10479,500,500,0.4,493,lasso,0.45536483597577904,0.31069071355189626
10480,500,500,0.4,493,ols,0.5741452876532408,0.5726903627231563
10481,500,500,0.4,493,ridge,0.5637753750534786,0.34343622126056117
10482,500,500,0.4,494,lasso,0.29489434311030094,0.2413487848159275
10483,500,500,0.4,494,ols,6.533140646982034,0.35251371261948805
10484,500,500,0.4,494,ridge,6.329589680190056,0.2538809153964822
10485,500,500,0.4,495,lasso,0.2947786978567703,0.1558782737187176
10486,500,500,0.4,495,ols,0.4306888498044106,0.19732277665749348
10487,500,500,0.4,495,ridge,0.4203866708249821,0.16192836906485797
10488,500,500,0.4,496,lasso,0.3086938727985198,0.21522107014287975
10489,500,500,0.4,496,ols,0.39954049196162633,0.23184277396749325
10490,500,500,0.4,496,ridge,0.3657975628763903,0.2224528651578288
10491,500,500,0.4,497,lasso,0.729747623958153,0.20273795042866471
10492,500,500,0.4,497,ols,2.6012397372378704,0.2461171584484157
10493,500,500,0.4,497,ridge,2.5105038316499724,0.22468140744754211
10494,500,500,0.4,498,lasso,0.37039583809860754,0.17792713357892453
10495,500,500,0.4,498,ols,0.5780526607007139,0.30568610343625335
